anime_id,name,genre,type,episodes,rating,members,combined_features
853,Ouran Koukou Host Club,"Comedy, Harem, Romance, School, Shoujo",TV,26,8.39,422271,"ouran koukou host club comedy, harem, romance, school, shoujo tv"
5460,Detective Conan Movie 13: The Raven Chaser,"Action, Mystery, Police, Shounen",Movie,1,8.38,21798,"detective conan movie 13: the raven chaser action, mystery, police, shounen movie"
6746,Durarara!!,"Action, Mystery, Supernatural",TV,24,8.38,556431,"durarara!! action, mystery, supernatural tv"
5690,Nodame Cantabile Finale,"Comedy, Josei, Music, Romance",TV,11,8.38,67697,"nodame cantabile finale comedy, josei, music, romance tv"
329,Planetes,"Drama, Romance, Sci-Fi, Seinen, Space",TV,26,8.38,105044,"planetes drama, romance, sci-fi, seinen, space tv"
34240,Shelter,"Music, Sci-Fi",Music,1,8.38,71136,"shelter music, sci-fi music"
513,Tenkuu no Shiro Laputa,"Adventure, Fantasy, Romance, Sci-Fi",Movie,1,8.38,151061,"tenkuu no shiro laputa adventure, fantasy, romance, sci-fi movie"
6945,Gintama: Shiroyasha Koutan,"Action, Comedy, Historical, Parody, Sci-Fi",Special,1,8.37,27213,"gintama: shiroyasha koutan action, comedy, historical, parody, sci-fi special"
1142,Hachimitsu to Clover II,"Drama, Josei, Romance",TV,12,8.37,61493,"hachimitsu to clover ii drama, josei, romance tv"
6811,InuYasha: Kanketsu-hen,"Action, Adventure, Comedy, Demons, Fantasy, Magic, Romance, Shounen, Supernatural",TV,26,8.37,99128,"inuyasha: kanketsu-hen action, adventure, comedy, demons, fantasy, magic, romance, shounen, supernatural tv"
16664,Kaguya-hime no Monogatari,"Fantasy, Historical",Movie,1,8.37,45547,"kaguya-hime no monogatari fantasy, historical movie"
1604,Katekyo Hitman Reborn!,"Action, Comedy, Shounen, Super Power",TV,203,8.37,258103,"katekyo hitman reborn! action, comedy, shounen, super power tv"
22145,Kuroshitsuji: Book of Circus,"Comedy, Demons, Fantasy, Historical, Shounen, Supernatural",TV,10,8.37,122895,"kuroshitsuji: book of circus comedy, demons, fantasy, historical, shounen, supernatural tv"
2966,Ookami to Koushinryou,"Adventure, Fantasy, Historical, Romance",TV,13,8.37,334932,"ookami to koushinryou adventure, fantasy, historical, romance tv"
31964,Boku no Hero Academia,"Action, Comedy, School, Shounen, Super Power",TV,13,8.36,282002,"boku no hero academia action, comedy, school, shounen, super power tv"
19363,Gin no Saji 2nd Season,"Comedy, School, Shounen, Slice of Life",TV,11,8.36,67032,"gin no saji 2nd season comedy, school, shounen, slice of life tv"
18195,Little Busters!: Refrain,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",TV,13,8.36,71820,"little busters!: refrain comedy, drama, romance, school, slice of life, supernatural tv"
9890,Major: Message,"Comedy, Drama, Sports",OVA,1,8.36,12282,"major: message comedy, drama, sports ova"
9130,Saint Seiya: The Lost Canvas - Meiou Shinwa 2,"Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural",OVA,13,8.36,27532,"saint seiya: the lost canvas - meiou shinwa 2 action, adventure, martial arts, shounen, super power, supernatural ova"
9863,SKET Dance,"Comedy, School, Shounen",TV,77,8.36,101027,"sket dance comedy, school, shounen tv"
7674,Bakuman.,"Comedy, Romance, Shounen",TV,25,8.35,246899,"bakuman. comedy, romance, shounen tv"
11843,Danshi Koukousei no Nichijou,"Comedy, School, Shounen, Slice of Life",TV,12,8.35,258914,"danshi koukousei no nichijou comedy, school, shounen, slice of life tv"
16782,Kotonoha no Niwa,"Drama, Psychological, Romance, Slice of Life",Movie,1,8.35,189741,"kotonoha no niwa drama, psychological, romance, slice of life movie"
28675,Kyoukai no Kanata Movie: I&#039;ll Be Here - Mirai-hen,"Fantasy, Slice of Life, Supernatural",Movie,1,8.35,59815,"kyoukai no kanata movie: i&#039;ll be here - mirai-hen fantasy, slice of life, supernatural movie"
3226,Major S4,"Comedy, Drama, Shounen, Sports",TV,26,8.35,28002,"major s4 comedy, drama, shounen, sports tv"
21557,Omoide no Marnie,"Drama, Mystery, Psychological",Movie,1,8.35,53590,"omoide no marnie drama, mystery, psychological movie"
31715,Working!!!: Lord of the Takanashi,"Comedy, Romance, Slice of Life",Special,1,8.34,31856,"working!!!: lord of the takanashi comedy, romance, slice of life special"
43,Ghost in the Shell,"Action, Mecha, Police, Psychological, Sci-Fi, Seinen",Movie,1,8.34,223036,"ghost in the shell action, mecha, police, psychological, sci-fi, seinen movie"
9617,K-On! Movie,"Comedy, Music, Slice of Life",Movie,1,8.34,115252,"k-on! movie comedy, music, slice of life movie"
31051,Kuroko no Basket: Saikou no Present Desu,"Action, School, Shounen, Sports",Special,1,8.34,22900,"kuroko no basket: saikou no present desu action, school, shounen, sports special"
10153,Mahou Shoujo Lyrical Nanoha: The Movie 2nd A&#039;s,"Action, Comedy, Drama, Magic, Super Power",Movie,1,8.34,13315,"mahou shoujo lyrical nanoha: the movie 2nd a&#039;s action, comedy, drama, magic, super power movie"
1033,Sennen Joyuu,"Action, Adventure, Drama, Fantasy, Historical, Romance",Movie,1,8.34,58492,"sennen joyuu action, adventure, drama, fantasy, historical, romance movie"
32188,Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,"Sci-Fi, Thriller",Special,1,8.34,38147,"steins;gate: kyoukaimenjou no missing link - divide by zero sci-fi, thriller special"
3091,xxxHOLiC Kei,"Comedy, Drama, Mystery, Psychological, Supernatural",TV,13,8.34,74941,"xxxholic kei comedy, drama, mystery, psychological, supernatural tv"
12115,Berserk: Ougon Jidai-hen III - Kourin,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Seinen, Supernatural",Movie,1,8.33,65594,"berserk: ougon jidai-hen iii - kourin action, adventure, demons, drama, fantasy, horror, military, seinen, supernatural movie"
28223,Death Parade,"Drama, Game, Mystery, Psychological, Thriller",TV,12,8.33,383914,"death parade drama, game, mystery, psychological, thriller tv"
121,Fullmetal Alchemist,"Action, Adventure, Comedy, Drama, Fantasy, Magic, Military, Shounen",TV,51,8.33,600384,"fullmetal alchemist action, adventure, comedy, drama, fantasy, magic, military, shounen tv"
3002,Gyakkyou Burai Kaiji: Ultimate Survivor,"Game, Psychological, Seinen, Thriller",TV,26,8.33,98996,"gyakkyou burai kaiji: ultimate survivor game, psychological, seinen, thriller tv"
138,Hunter x Hunter: Greed Island,"Action, Adventure, Shounen, Super Power",OVA,8,8.33,57029,"hunter x hunter: greed island action, adventure, shounen, super power ova"
6675,Redline,"Action, Cars, Sci-Fi, Sports",Movie,1,8.33,109392,"redline action, cars, sci-fi, sports movie"
10800,Chihayafuru,"Drama, Game, Josei, Slice of Life, Sports",TV,25,8.32,158561,"chihayafuru drama, game, josei, slice of life, sports tv"
32005,Detective Conan Movie 20: The Darkest Nightmare,"Action, Mystery, Police, Shounen",Movie,1,8.32,6229,"detective conan movie 20: the darkest nightmare action, mystery, police, shounen movie"
813,Dragon Ball Z,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,291,8.32,375662,"dragon ball z action, adventure, comedy, fantasy, martial arts, shounen, super power tv"
27821,Fate/stay night: Unlimited Blade Works - Prologue,"Action, Fantasy, Magic, Shounen, Supernatural",Special,1,8.32,106382,"fate/stay night: unlimited blade works - prologue action, fantasy, magic, shounen, supernatural special"
28725,Kokoro ga Sakebitagatterunda.,"Drama, Romance, School",Movie,1,8.32,59652,"kokoro ga sakebitagatterunda. drama, romance, school movie"
585,Mimi wo Sumaseba,"Adventure, Drama, Fantasy, Romance, Slice of Life",Movie,1,8.32,94435,"mimi wo sumaseba adventure, drama, fantasy, romance, slice of life movie"
16067,Nagi no Asukara,"Drama, Fantasy, Romance",TV,26,8.32,224947,"nagi no asukara drama, fantasy, romance tv"
30,Neon Genesis Evangelion,"Action, Dementia, Drama, Mecha, Psychological, Sci-Fi",TV,26,8.32,461946,"neon genesis evangelion action, dementia, drama, mecha, psychological, sci-fi tv"
31490,One Piece Film: Gold,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",Movie,1,8.32,18642,"one piece film: gold action, adventure, comedy, drama, fantasy, shounen movie"
759,Tokyo Godfathers,"Comedy, Drama",Movie,1,8.32,89424,"tokyo godfathers comedy, drama movie"
6,Trigun,"Action, Comedy, Sci-Fi",TV,26,8.32,283069,"trigun action, comedy, sci-fi tv"
6864,xxxHOLiC Rou,"Mystery, Supernatural",OVA,2,8.32,36353,"xxxholic rou mystery, supernatural ova"
9735,Gintama: Shinyaku Benizakura-hen,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",Special,1,8.31,14002,"gintama: shinyaku benizakura-hen action, comedy, historical, parody, samurai, sci-fi, shounen special"
11977,Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari,"Drama, Magic, Psychological, Thriller",Movie,1,8.31,88164,"mahou shoujo madoka★magica movie 1: hajimari no monogatari drama, magic, psychological, thriller movie"
11123,Sekaiichi Hatsukoi 2,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.31,69253,"sekaiichi hatsukoi 2 comedy, drama, romance, shounen ai tv"
23847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,"Comedy, Drama, Romance, School",TV,13,8.31,222994,"yahari ore no seishun love comedy wa machigatteiru. zoku comedy, drama, romance, school tv"
33161,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA,"Comedy, Romance, School",OVA,1,8.31,35120,"yahari ore no seishun love comedy wa machigatteiru. zoku ova comedy, romance, school ova"
962,Aria The Natural,"Fantasy, Sci-Fi, Shounen, Slice of Life",TV,26,8.3,39596,"aria the natural fantasy, sci-fi, shounen, slice of life tv"
1519,Black Lagoon: The Second Barrage,"Action, Seinen",TV,12,8.3,203233,"black lagoon: the second barrage action, seinen tv"
2167,Clannad,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",TV,23,8.3,566690,"clannad comedy, drama, romance, school, slice of life, supernatural tv"
16706,Kami nomi zo Shiru Sekai: Megami-hen,"Comedy, Harem, Romance, Shounen, Supernatural",TV,12,8.3,142612,"kami nomi zo shiru sekai: megami-hen comedy, harem, romance, shounen, supernatural tv"
5681,Summer Wars,"Comedy, Sci-Fi",Movie,1,8.3,223359,"summer wars comedy, sci-fi movie"
3901,Baccano! Specials,"Action, Comedy, Historical, Mystery, Seinen, Supernatural",Special,3,8.29,100412,"baccano! specials action, comedy, historical, mystery, seinen, supernatural special"
6467,Detective Conan Movie 14: The Lost Ship in the Sky,"Action, Mystery, Police, Shounen",Movie,1,8.29,20602,"detective conan movie 14: the lost ship in the sky action, mystery, police, shounen movie"
10271,Gyakkyou Burai Kaiji: Hakairoku-hen,"Game, Psychological, Seinen, Thriller",TV,26,8.29,55566,"gyakkyou burai kaiji: hakairoku-hen game, psychological, seinen, thriller tv"
22507,Initial D Final Stage,"Cars, Seinen, Sports",TV,4,8.29,19702,"initial d final stage cars, seinen, sports tv"
3701,Kaiba,"Adventure, Mystery, Romance, Sci-Fi",TV,12,8.29,56927,"kaiba adventure, mystery, romance, sci-fi tv"
19123,One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power",Special,1,8.29,17247,"one piece: episode of merry - mou hitori no nakama no monogatari action, adventure, comedy, drama, fantasy, shounen, super power special"
33255,Saiki Kusuo no Ψ-nan (TV),"Comedy, School, Shounen, Supernatural",TV,120,8.29,47092,"saiki kusuo no ψ-nan (tv) comedy, school, shounen, supernatural tv"
372,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,"Comedy, Drama, Fantasy, Magic, Romance, Shoujo",Movie,1,8.28,60637,"cardcaptor sakura movie 2: fuuin sareta card comedy, drama, fantasy, magic, romance, shoujo movie"
265,Hajime no Ippo: Mashiba vs. Kimura,"Comedy, Shounen, Sports",OVA,1,8.28,40623,"hajime no ippo: mashiba vs. kimura comedy, shounen, sports ova"
25681,Kamisama Hajimemashita◎,"Comedy, Demons, Fantasy, Romance, Shoujo, Supernatural",TV,12,8.28,91796,"kamisama hajimemashita◎ comedy, demons, fantasy, romance, shoujo, supernatural tv"
4722,Skip Beat!,"Comedy, Drama, Romance, Shoujo",TV,25,8.28,134818,"skip beat! comedy, drama, romance, shoujo tv"
24277,Yowamushi Pedal: Grande Road,"Comedy, Drama, Shounen, Sports",TV,24,8.28,50778,"yowamushi pedal: grande road comedy, drama, shounen, sports tv"
239,Gankutsuou,"Drama, Mystery, Sci-Fi, Supernatural, Thriller",TV,24,8.27,103828,"gankutsuou drama, mystery, sci-fi, supernatural, thriller tv"
512,Majo no Takkyuubin,"Adventure, Comedy, Drama, Fantasy, Magic, Romance",Movie,1,8.27,152331,"majo no takkyuubin adventure, comedy, drama, fantasy, magic, romance movie"
4477,Nodame Cantabile: Paris-hen,"Comedy, Josei, Music, Romance, Slice of Life",TV,11,8.27,70822,"nodame cantabile: paris-hen comedy, josei, music, romance, slice of life tv"
15323,One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power",Special,1,8.27,24707,"one piece: episode of nami - koukaishi no namida to nakama no kizuna action, adventure, comedy, drama, fantasy, shounen, super power special"
31174,Osomatsu-san,"Comedy, Parody",TV,25,8.27,60988,"osomatsu-san comedy, parody tv"
23327,Space☆Dandy 2nd Season,"Comedy, Sci-Fi, Space",TV,13,8.27,60918,"space☆dandy 2nd season comedy, sci-fi, space tv"
5365,Tsumiki no Ie,Drama,Movie,1,8.27,45189,tsumiki no ie drama movie
3702,Detroit Metal City,"Comedy, Music",OVA,12,8.26,104893,"detroit metal city comedy, music ova"
3167,Eve no Jikan,"Sci-Fi, Slice of Life",ONA,6,8.26,99074,"eve no jikan sci-fi, slice of life ona"
7465,Eve no Jikan (Movie),"Sci-Fi, Slice of Life",Movie,1,8.26,66376,"eve no jikan (movie) sci-fi, slice of life movie"
7054,Kaichou wa Maid-sama!,"Comedy, Romance, School, Shoujo",TV,26,8.26,391628,"kaichou wa maid-sama! comedy, romance, school, shoujo tv"
1257,Saint Seiya: Meiou Hades Juuni Kyuu-hen,"Adventure, Sci-Fi, Shounen",OVA,13,8.26,23701,"saint seiya: meiou hades juuni kyuu-hen adventure, sci-fi, shounen ova"
23283,Zankyou no Terror,"Psychological, Thriller",TV,11,8.26,342893,"zankyou no terror psychological, thriller tv"
2025,Darker than Black: Kuro no Keiyakusha,"Action, Mystery, Sci-Fi, Super Power",TV,25,8.25,440334,"darker than black: kuro no keiyakusha action, mystery, sci-fi, super power tv"
235,Detective Conan,"Adventure, Comedy, Mystery, Police, Shounen",TV,Unknown,8.25,114702,"detective conan adventure, comedy, mystery, police, shounen tv"
1364,Detective Conan Movie 05: Countdown to Heaven,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.25,25432,"detective conan movie 05: countdown to heaven adventure, comedy, mystery, police, shounen movie"
18689,Diamond no Ace,"Comedy, School, Shounen, Sports",TV,75,8.25,81384,"diamond no ace comedy, school, shounen, sports tv"
22043,Fairy Tail (2014),"Action, Adventure, Comedy, Fantasy, Magic, Shounen",TV,102,8.25,255076,"fairy tail (2014) action, adventure, comedy, fantasy, magic, shounen tv"
31988,Hibike! Euphonium 2,"Drama, Music, School",TV,13,8.25,47716,"hibike! euphonium 2 drama, music, school tv"
20899,JoJo no Kimyou na Bouken: Stardust Crusaders,"Action, Adventure, Drama, Shounen, Supernatural",TV,24,8.25,120089,"jojo no kimyou na bouken: stardust crusaders action, adventure, drama, shounen, supernatural tv"
1453,Maison Ikkoku,"Comedy, Drama, Romance, Slice of Life",TV,96,8.25,22079,"maison ikkoku comedy, drama, romance, slice of life tv"
23623,Non Non Biyori Repeat,"Comedy, School, Seinen, Slice of Life",TV,12,8.26,64230,"non non biyori repeat comedy, school, seinen, slice of life tv"
1559,Shijou Saikyou no Deshi Kenichi,"Action, Comedy, Martial Arts, School, Shounen",TV,50,8.25,129112,"shijou saikyou no deshi kenichi action, comedy, martial arts, school, shounen tv"
1382,Yuusha-Ou GaoGaiGar Final,"Adventure, Drama, Mecha, Sci-Fi, Shounen",OVA,8,8.25,5001,"yuusha-ou gaogaigar final adventure, drama, mecha, sci-fi, shounen ova"
23289,Gekkan Shoujo Nozaki-kun,"Comedy, Romance, School",TV,12,8.24,292622,"gekkan shoujo nozaki-kun comedy, romance, school tv"
18,Initial D Fourth Stage,"Action, Cars, Drama, Seinen, Sports",TV,24,8.24,41584,"initial d fourth stage action, cars, drama, seinen, sports tv"
4814,Junjou Romantica 2,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.24,87617,"junjou romantica 2 comedy, drama, romance, shounen ai tv"
16662,Kaze Tachinu,"Drama, Historical, Romance",Movie,1,8.24,75359,"kaze tachinu drama, historical, romance movie"
12031,Kingdom,"Action, Historical, Military, Seinen",TV,38,8.24,54211,"kingdom action, historical, military, seinen tv"
8129,Kuragehime,"Comedy, Josei, Slice of Life",TV,11,8.24,108053,"kuragehime comedy, josei, slice of life tv"
14513,Magi: The Labyrinth of Magic,"Action, Adventure, Fantasy, Magic, Shounen",TV,25,8.24,317513,"magi: the labyrinth of magic action, adventure, fantasy, magic, shounen tv"
2581,Mobile Suit Gundam 00,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,25,8.24,120351,"mobile suit gundam 00 action, drama, mecha, military, sci-fi, space tv"
30015,ReLIFE,"Romance, School, Slice of Life",TV,13,8.24,202249,"relife romance, school, slice of life tv"
6171,Saint Seiya: The Lost Canvas - Meiou Shinwa,"Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural",OVA,13,8.24,40355,"saint seiya: the lost canvas - meiou shinwa action, adventure, martial arts, shounen, super power, supernatural ova"
1827,Seirei no Moribito,"Action, Adventure, Fantasy, Historical",TV,26,8.24,106888,"seirei no moribito action, adventure, fantasy, historical tv"
25013,Akatsuki no Yona,"Action, Adventure, Comedy, Fantasy, Romance, Shoujo",TV,24,8.23,216674,"akatsuki no yona action, adventure, comedy, fantasy, romance, shoujo tv"
1367,Detective Conan Movie 08: Magician of the Silver Sky,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.23,23130,"detective conan movie 08: magician of the silver sky adventure, comedy, mystery, police, shounen movie"
27833,Durarara!!x2 Ketsu,"Action, Mystery, Supernatural",TV,12,8.23,115295,"durarara!!x2 ketsu action, mystery, supernatural tv"
26213,Free!: Eternal Summer Special,"Comedy, School, Slice of Life",Special,1,8.23,36091,"free!: eternal summer special comedy, school, slice of life special"
